,Image Id,Num. of Cells,Per-Cell Area,Centroid,Dens. of Cells
70,E11_11-16,80,2504,"(1038.1126198083068, 897.7136581469648)",5.3050960752899236e-05
71,E11_11-16,80,2241,"(1047.173583221776, 510.57028112449797)",5.3050960752899236e-05
72,E11_11-16,80,3709,"(1052.3192235103802, 710.215152332165)",5.3050960752899236e-05
73,E11_11-16,80,2514,"(1058.9526650755768, 95.75696101829753)",5.3050960752899236e-05
74,E11_11-16,80,1563,"(1081.9782469609725, 904.1740243122201)",5.3050960752899236e-05
75,E11_11-16,80,1492,"(1086.2533512064342, 497.0985254691689)",5.3050960752899236e-05
76,E11_11-16,80,2228,"(1093.5192998204668, 850.9528725314183)",5.3050960752899236e-05
77,E11_11-16,80,1832,"(1091.0715065502184, 996.9737991266376)",5.3050960752899236e-05
78,E11_11-16,80,781,"(1102.1190781049936, 608.8463508322664)",5.3050960752899236e-05
79,E11_11-16,80,1443,"(1128.2751212751214, 920.5952875952876)",5.3050960752899236e-05
80,E11_11-16,80,1368,"(1193.0416666666667, 1169.705409356725)",5.3050960752899236e-05
1,E11_11-17,81,1610,"(43.963975155279506, 67.0552795031056)",5.3714097762310475e-05
2,E11_11-17,81,5530,"(63.795840867992766, 201.74141048824592)",5.3714097762310475e-05
3,E11_11-17,81,3381,"(159.73735581188998, 1031.5539781129844)",5.3714097762310475e-05
4,E11_11-17,81,1970,"(157.69137055837564, 730.2365482233503)",5.3714097762310475e-05
5,E11_11-17,81,1324,"(175.54682779456192, 653.8965256797583)",5.3714097762310475e-05
6,E11_11-17,81,1644,"(189.4160583941606, 1141.1782238442822)",5.3714097762310475e-05
7,E11_11-17,81,1070,"(190.6252336448598, 791.122429906542)",5.3714097762310475e-05
8,E11_11-17,81,6244,"(260.37203715566943, 746.1212363869314)",5.3714097762310475e-05
9,E11_11-17,81,1154,"(233.03466204506066, 1021.3292894280762)",5.3714097762310475e-05
10,E11_11-17,81,1248,"(241.57692307692307, 1093.130608974359)",5.3714097762310475e-05
11,E11_11-17,81,237,"(229.08860759493672, 1138.9662447257383)",5.3714097762310475e-05
12,E11_11-17,81,1860,"(267.33924731182793, 952.7827956989247)",5.3714097762310475e-05
13,E11_11-17,81,6047,"(306.3583595171159, 373.90292707127503)",5.3714097762310475e-05
14,E11_11-17,81,3754,"(293.70804475226424, 535.1414491209376)",5.3714097762310475e-05
15,E11_11-17,81,684,"(355.58479532163744, 241.89766081871346)",5.3714097762310475e-05
16,E11_11-17,81,1360,"(358.16764705882355, 679.2183823529411)",5.3714097762310475e-05
17,E11_11-17,81,6778,"(397.1175863086456, 73.32339923281204)",5.3714097762310475e-05
18,E11_11-17,81,1613,"(387.9355238685679, 590.7582145071295)",5.3714097762310475e-05
19,E11_11-17,81,3495,"(417.5733905579399, 315.5576537911302)",5.3714097762310475e-05
20,E11_11-17,81,435,"(384.264367816092, 759.255172413793)",5.3714097762310475e-05
21,E11_11-17,81,1895,"(409.0121372031662, 886.35672823219)",5.3714097762310475e-05
22,E11_11-17,81,3994,"(426.6562343515273, 163.04256384576865)",5.3714097762310475e-05
23,E11_11-17,81,1634,"(412.23990208078334, 458.3170134638923)",5.3714097762310475e-05
24,E11_11-17,81,1599,"(430.3302063789869, 366.4033771106942)",5.3714097762310475e-05
25,E11_11-17,81,1095,"(431.7041095890411, 738.5031963470319)",5.3714097762310475e-05
26,E11_11-17,81,781,"(453.37003841229193, 746.2381562099872)",5.3714097762310475e-05
27,E11_11-17,81,1537,"(469.3298633702017, 527.5491216655823)",5.3714097762310475e-05
28,E11_11-17,81,4184,"(506.68953154875715, 257.9455066921606)",5.3714097762310475e-05
29,E11_11-17,81,2483,"(485.13934756343133, 910.0809504631494)",5.3714097762310475e-05
30,E11_11-17,81,1314,"(504.13774733637746, 793.6811263318112)",5.3714097762310475e-05
31,E11_11-17,81,2744,"(522.7120991253644, 432.1731049562682)",5.3714097762310475e-05
32,E11_11-17,81,1990,"(518.5040201005025, 344.05527638190955)",5.3714097762310475e-05
33,E11_11-17,81,1328,"(523.8637048192771, 828.6829819277109)",5.3714097762310475e-05
34,E11_11-17,81,1317,"(529.8397873955961, 682.8572513287776)",5.3714097762310475e-05
35,E11_11-17,81,3972,"(572.9118831822759, 914.0090634441087)",5.3714097762310475e-05
36,E11_11-17,81,510,"(555.9803921568628, 625.9901960784314)",5.3714097762310475e-05
37,E11_11-17,81,3414,"(590.1736965436438, 1052.2574692442881)",5.3714097762310475e-05
38,E11_11-17,81,998,"(586.9178356713427, 805.056112224449)",5.3714097762310475e-05
39,E11_11-17,81,1445,"(605.1031141868513, 756.4048442906575)",5.3714097762310475e-05
40,E11_11-17,81,3724,"(628.5676691729324, 198.20408163265307)",5.3714097762310475e-05
41,E11_11-17,81,4866,"(635.0774763666255, 509.7390053431977)",5.3714097762310475e-05
42,E11_11-17,81,2052,"(641.8552631578947, 880.7071150097466)",5.3714097762310475e-05
43,E11_11-17,81,5632,"(666.5827414772727, 969.6626420454545)",5.3714097762310475e-05
44,E11_11-17,81,666,"(647.2822822822823, 650.1681681681682)",5.3714097762310475e-05
45,E11_11-17,81,1797,"(661.2075681691708, 358.2570951585977)",5.3714097762310475e-05
46,E11_11-17,81,1007,"(648.4796425024826, 689.9016881827209)",5.3714097762310475e-05
47,E11_11-17,81,171,"(666.4502923976609, 770.1520467836257)",5.3714097762310475e-05
48,E11_11-17,81,1117,"(713.9632945389436, 75.99552372426142)",5.3714097762310475e-05
49,E11_11-17,81,684,"(716.6944444444445, 771.0497076023391)",5.3714097762310475e-05
50,E11_11-17,81,6786,"(733.8544061302682, 890.7595048629531)",5.3714097762310475e-05
51,E11_11-17,81,1047,"(789.5367717287488, 65.45463228271251)",5.3714097762310475e-05
52,E11_11-17,81,1526,"(790.5923984272608, 866.4475753604194)",5.3714097762310475e-05
53,E11_11-17,81,10632,"(844.0920805116629, 1025.6521820917983)",5.3714097762310475e-05
54,E11_11-17,81,2486,"(841.4493161705551, 329.49275945293647)",5.3714097762310475e-05
55,E11_11-17,81,1694,"(839.2868949232586, 1155.1818181818182)",5.3714097762310475e-05
56,E11_11-17,81,1499,"(837.2394929953302, 850.9439626417611)",5.3714097762310475e-05
57,E11_11-17,81,496,"(843.4112903225806, 923.6229838709677)",5.3714097762310475e-05
58,E11_11-17,81,6230,"(903.9927768860354, 496.30706260032105)",5.3714097762310475e-05
59,E11_11-17,81,924,"(869.5064935064935, 920.7597402597403)",5.3714097762310475e-05
60,E11_11-17,81,4152,"(898.082851637765, 59.96001926782274)",5.3714097762310475e-05
61,E11_11-17,81,1969,"(921.2818689690198, 860.8430675469782)",5.3714097762310475e-05
62,E11_11-17,81,1215,"(923.0798353909465, 1017.5086419753086)",5.3714097762310475e-05
63,E11_11-17,81,4501,"(937.4843368140413, 1113.2463896911797)",5.3714097762310475e-05
64,E11_11-17,81,1964,"(931.8421588594705, 729.6507128309572)",5.3714097762310475e-05
65,E11_11-17,81,910,"(973.632967032967, 996.7483516483517)",5.3714097762310475e-05
66,E11_11-17,81,1154,"(991.474870017331, 25.087521663778162)",5.3714097762310475e-05
67,E11_11-17,81,1445,"(996.9951557093426, 938.2712802768166)",5.3714097762310475e-05
68,E11_11-17,81,5755,"(1043.1708079930495, 1044.6484795829713)",5.3714097762310475e-05
69,E11_11-17,81,3524,"(1011.1254256526674, 599.8759931895573)",5.3714097762310475e-05
70,E11_11-17,81,3230,"(1037.6532507739937, 901.1696594427244)",5.3714097762310475e-05
71,E11_11-17,81,2525,"(1040.1346534653464, 513.3845544554456)",5.3714097762310475e-05
72,E11_11-17,81,3688,"(1054.9625813449024, 712.454989154013)",5.3714097762310475e-05
73,E11_11-17,81,2624,"(1056.9108231707316, 97.69817073170732)",5.3714097762310475e-05
74,E11_11-17,81,1684,"(1081.7125890736343, 905.1282660332541)",5.3714097762310475e-05
75,E11_11-17,81,1177,"(1088.1928632115548, 494.58878504672896)",5.3714097762310475e-05
76,E11_11-17,81,1792,"(1087.8314732142858, 995.9123883928571)",5.3714097762310475e-05
77,E11_11-17,81,2321,"(1100.5838000861697, 857.9607927617407)",5.3714097762310475e-05
78,E11_11-17,81,737,"(1100.001356852103, 608.8629579375848)",5.3714097762310475e-05
79,E11_11-17,81,1439,"(1125.571230020848, 920.5906879777623)",5.3714097762310475e-05
80,E11_11-17,81,1882,"(1191.6997874601489, 465.1838469713071)",5.3714097762310475e-05
81,E11_11-17,81,1704,"(1189.431338028169, 1173.8080985915492)",5.3714097762310475e-05
1,E11_11-18,83,1796,"(46.17928730512249, 69.64532293986638)",5.5040371781132954e-05
2,E11_11-18,83,6354,"(66.0237645577589, 200.64353163361662)",5.5040371781132954e-05
3,E11_11-18,83,15,"(81.46666666666667, 170.46666666666667)",5.5040371781132954e-05
4,E11_11-18,83,3571,"(161.7628115373845, 1028.662839540745)",5.5040371781132954e-05
5,E11_11-18,83,1956,"(156.87321063394683, 728.2811860940695)",5.5040371781132954e-05
6,E11_11-18,83,1267,"(177.69692186266772, 653.930544593528)",5.5040371781132954e-05
7,E11_11-18,83,1228,"(183.3656351791531, 1141.8762214983713)",5.5040371781132954e-05
8,E11_11-18,83,1079,"(186.40315106580167, 798.9416126042632)",5.5040371781132954e-05
9,E11_11-18,83,6651,"(261.8786648624267, 745.9416629078335)",5.5040371781132954e-05
10,E11_11-18,83,1248,"(238.35096153846155, 1021.7660256410256)",5.5040371781132954e-05
11,E11_11-18,83,988,"(240.3502024291498, 1097.3481781376518)",5.5040371781132954e-05
12,E11_11-18,83,1437,"(261.1663187195546, 960.9568545581071)",5.5040371781132954e-05
13,E11_11-18,83,6404,"(307.6723922548407, 371.27248594628355)",5.5040371781132954e-05
14,E11_11-18,83,3277,"(288.8642050656088, 532.674702471773)",5.5040371781132954e-05
15,E11_11-18,83,1588,"(358.28148614609574, 680.4244332493703)",5.5040371781132954e-05
16,E11_11-18,83,680,"(357.2147058823529, 255.12794117647059)",5.5040371781132954e-05
17,E11_11-18,83,6485,"(397.79676175790286, 76.6811102544333)",5.5040371781132954e-05
18,E11_11-18,83,3621,"(418.7166528583264, 317.50013808340236)",5.5040371781132954e-05
19,E11_11-18,83,1260,"(391.0230158730159, 594.3142857142857)",5.5040371781132954e-05
20,E11_11-18,83,595,"(382.56302521008405, 763.2084033613445)",5.5040371781132954e-05
21,E11_11-18,83,2011,"(412.0924912978618, 884.2366981601193)",5.5040371781132954e-05
22,E11_11-18,83,3796,"(424.66016859852476, 161.90279241306638)",5.5040371781132954e-05
23,E11_11-18,83,1462,"(412.5437756497948, 459.14774281805745)",5.5040371781132954e-05
24,E11_11-18,83,1094,"(438.10420475319927, 365.1234003656307)",5.5040371781132954e-05
25,E11_11-18,83,1269,"(431.9574468085106, 735.8360914105594)",5.5040371781132954e-05
26,E11_11-18,83,490,"(455.2387755102041, 739.7938775510204)",5.5040371781132954e-05
27,E11_11-18,83,1597,"(471.8591108328115, 525.5591734502192)",5.5040371781132954e-05
28,E11_11-18,83,4142,"(507.2225977788508, 257.43988411395463)",5.5040371781132954e-05
29,E11_11-18,83,2364,"(482.8879018612521, 905.1243654822335)",5.5040371781132954e-05
30,E11_11-18,83,1673,"(500.234309623431, 793.5277943813509)",5.5040371781132954e-05
31,E11_11-18,83,2758,"(520.7969543147208, 434.5090645395214)",5.5040371781132954e-05
32,E11_11-18,83,2121,"(520.6737388024517, 344.05139085337106)",5.5040371781132954e-05
33,E11_11-18,83,1701,"(531.5367430922986, 831.6925338036449)",5.5040371781132954e-05
34,E11_11-18,83,972,"(521.3364197530864, 676.7798353909465)",5.5040371781132954e-05
35,E11_11-18,83,4122,"(572.0507035419699, 915.608442503639)",5.5040371781132954e-05
36,E11_11-18,83,155,"(539.4064516129032, 699.3677419354839)",5.5040371781132954e-05
37,E11_11-18,83,2936,"(587.0974114441417, 1052.1141008174386)",5.5040371781132954e-05
38,E11_11-18,83,954,"(588.1540880503145, 802.6446540880503)",5.5040371781132954e-05
39,E11_11-18,83,1427,"(604.0960056061667, 757.6755430974072)",5.5040371781132954e-05
40,E11_11-18,83,3533,"(628.1766204358902, 197.6057175205208)",5.5040371781132954e-05
41,E11_11-18,83,933,"(612.4083601286173, 478.82422293676314)",5.5040371781132954e-05
42,E11_11-18,83,3998,"(642.3749374687344, 517.4089544772386)",5.5040371781132954e-05
43,E11_11-18,83,2160,"(640.4347222222223, 881.1092592592593)",5.5040371781132954e-05
44,E11_11-18,83,5219,"(662.672159417513, 974.0628472887527)",5.5040371781132954e-05
45,E11_11-18,83,396,"(641.7373737373738, 649.8535353535353)",5.5040371781132954e-05
46,E11_11-18,83,1209,"(654.8660049627791, 682.5103391232424)",5.5040371781132954e-05
47,E11_11-18,83,1635,"(661.9889908256881, 357.80366972477066)",5.5040371781132954e-05
48,E11_11-18,83,397,"(661.5717884130983, 762.1234256926953)",5.5040371781132954e-05
49,E11_11-18,83,1253,"(714.2098962490024, 74.72545889864325)",5.5040371781132954e-05
50,E11_11-18,83,703,"(712.8605974395448, 766.7980085348506)",5.5040371781132954e-05
51,E11_11-18,83,2468,"(730.3800648298217, 901.4432739059968)",5.5040371781132954e-05
52,E11_11-18,83,1832,"(743.0223799126637, 834.1228165938865)",5.5040371781132954e-05
53,E11_11-18,83,1382,"(728.3719247467438, 962.3697539797395)",5.5040371781132954e-05
54,E11_11-18,83,1468,"(786.8433242506812, 66.82697547683924)",5.5040371781132954e-05
55,E11_11-18,83,1376,"(793.1489825581396, 863.6787790697674)",5.5040371781132954e-05
56,E11_11-18,83,10956,"(844.8225629791895, 1030.4499817451624)",5.5040371781132954e-05
57,E11_11-18,83,2521,"(835.5192383974613, 332.14081713605714)",5.5040371781132954e-05
58,E11_11-18,83,1987,"(831.3875188726723, 1149.6975339708104)",5.5040371781132954e-05
59,E11_11-18,83,1277,"(838.2239624119029, 850.7321848081441)",5.5040371781132954e-05
60,E11_11-18,83,867,"(847.3367935409458, 925.4521337946943)",5.5040371781132954e-05
61,E11_11-18,83,6217,"(902.2872768216181, 495.56972816470966)",5.5040371781132954e-05
62,E11_11-18,83,1290,"(876.8875968992248, 917.284496124031)",5.5040371781132954e-05
63,E11_11-18,83,4004,"(897.563936063936, 62.04895104895105)",5.5040371781132954e-05
64,E11_11-18,83,1928,"(920.7147302904565, 862.6078838174274)",5.5040371781132954e-05
65,E11_11-18,83,1230,"(918.959349593496, 1015.2162601626017)",5.5040371781132954e-05
66,E11_11-18,83,1824,"(930.6359649122807, 731.3179824561404)",5.5040371781132954e-05
67,E11_11-18,83,4544,"(937.5972711267606, 1114.1106954225352)",5.5040371781132954e-05
68,E11_11-18,83,961,"(972.3048907388137, 996.7127991675338)",5.5040371781132954e-05
69,E11_11-18,83,1135,"(989.9251101321586, 27.13215859030837)",5.5040371781132954e-05
70,E11_11-18,83,1428,"(1004.5966386554621, 939.6624649859943)",5.5040371781132954e-05
71,E11_11-18,83,6308,"(1042.58592263792, 1044.421052631579)",5.5040371781132954e-05
72,E11_11-18,83,3712,"(1009.0705818965517, 597.4369612068965)",5.5040371781132954e-05
73,E11_11-18,83,3206,"(1038.6515907673113, 513.7950717404866)",5.5040371781132954e-05
74,E11_11-18,83,3324,"(1034.5493381468111, 897.3405535499398)",5.5040371781132954e-05
75,E11_11-18,83,3359,"(1054.0500148853826, 712.5903542721048)",5.5040371781132954e-05
76,E11_11-18,83,2905,"(1058.0705679862306, 99.4406196213425)",5.5040371781132954e-05
77,E11_11-18,83,2117,"(1085.2843646669817, 998.9385923476618)",5.5040371781132954e-05
78,E11_11-18,83,1643,"(1084.0620815581253, 498.1838101034693)",5.5040371781132954e-05
79,E11_11-18,83,1831,"(1081.7788093937738, 905.0846531949754)",5.5040371781132954e-05
80,E11_11-18,83,2664,"(1096.9774774774776, 858.1137387387388)",5.5040371781132954e-05
81,E11_11-18,83,754,"(1101.7506631299734, 606.5358090185676)",5.5040371781132954e-05
82,E11_11-18,83,1618,"(1123.1891223733003, 923.4264524103831)",5.5040371781132954e-05
83,E11_11-18,83,1635,"(1191.6171253822629, 1169.7474006116208)",5.5040371781132954e-05
1,E11_11-19,86,1957,"(44.97291773122126, 73.0020439448135)",5.702978280936668e-05
2,E11_11-19,86,6109,"(63.77885087575708, 200.74234735635946)",5.702978280936668e-05
3,E11_11-19,86,81,"(85.61728395061728, 149.5185185185185)",5.702978280936668e-05
4,E11_11-19,86,3881,"(163.29605771708322, 1027.5094047925793)",5.702978280936668e-05
5,E11_11-19,86,1955,"(155.22659846547316, 727.416368286445)",5.702978280936668e-05
6,E11_11-19,86,1398,"(175.19599427753934, 652.5486409155938)",5.702978280936668e-05
7,E11_11-19,86,1626,"(186.3118081180812, 1141.3480934809347)",5.702978280936668e-05
8,E11_11-19,86,1053,"(184.94301994301995, 791.2991452991453)",5.702978280936668e-05
9,E11_11-19,86,6701,"(259.50768542008655, 747.3068198776302)",5.702978280936668e-05
10,E11_11-19,86,971,"(239.2203913491246, 1094.1977342945418)",5.702978280936668e-05
11,E11_11-19,86,1444,"(241.3573407202216, 1014.6149584487534)",5.702978280936668e-05
12,E11_11-19,86,1230,"(261.33170731707315, 955.4829268292683)",5.702978280936668e-05
13,E11_11-19,86,6287,"(307.78034038492126, 372.4798791156354)",5.702978280936668e-05
14,E11_11-19,86,2938,"(285.33696392103474, 530.8778080326753)",5.702978280936668e-05
15,E11_11-19,86,1823,"(355.3538123971476, 678.3022490400439)",5.702978280936668e-05
16,E11_11-19,86,6689,"(396.2979518612648, 82.73613395126327)",5.702978280936668e-05
17,E11_11-19,86,735,"(370.043537414966, 247.40544217687074)",5.702978280936668e-05
18,E11_11-19,86,4008,"(417.2719560878244, 318.82734530938126)",5.702978280936668e-05
19,E11_11-19,86,1228,"(393.9527687296417, 597.0268729641693)",5.702978280936668e-05
20,E11_11-19,86,120,"(382.35, 764.9666666666667)",5.702978280936668e-05
21,E11_11-19,86,387,"(388.04134366925064, 755.5297157622739)",5.702978280936668e-05
22,E11_11-19,86,1979,"(411.6609398686205, 883.5543203638201)",5.702978280936668e-05
23,E11_11-19,86,1386,"(412.5050505050505, 459.3340548340548)",5.702978280936668e-05
24,E11_11-19,86,4099,"(426.0829470602586, 164.76140522078555)",5.702978280936668e-05
25,E11_11-19,86,1635,"(429.8018348623853, 365.7914373088685)",5.702978280936668e-05
26,E11_11-19,86,842,"(433.90380047505937, 731.8622327790974)",5.702978280936668e-05
27,E11_11-19,86,1310,"(468.8854961832061, 523.4885496183206)",5.702978280936668e-05
28,E11_11-19,86,4053,"(506.77004687885517, 258.7298297557365)",5.702978280936668e-05
29,E11_11-19,86,2547,"(484.78837848449155, 910.195131527287)",5.702978280936668e-05
30,E11_11-19,86,1962,"(503.440876656473, 789.7767584097859)",5.702978280936668e-05
31,E11_11-19,86,3063,"(519.9190336271629, 434.505713352922)",5.702978280936668e-05
32,E11_11-19,86,1985,"(518.7324937027707, 348.6297229219144)",5.702978280936668e-05
33,E11_11-19,86,377,"(512.2785145888594, 671.1007957559682)",5.702978280936668e-05
34,E11_11-19,86,1437,"(531.1196938065414, 831.3785664578984)",5.702978280936668e-05
35,E11_11-19,86,3806,"(570.6064109301103, 915.5648975302155)",5.702978280936668e-05
36,E11_11-19,86,658,"(551.1185410334347, 623.5212765957447)",5.702978280936668e-05
37,E11_11-19,86,2948,"(589.572591587517, 1046.9545454545455)",5.702978280936668e-05
38,E11_11-19,86,1009,"(587.4212091179386, 803.761149653122)",5.702978280936668e-05
39,E11_11-19,86,1515,"(603.7564356435644, 755.892409240924)",5.702978280936668e-05
40,E11_11-19,86,3563,"(628.1552062868369, 198.03817008139208)",5.702978280936668e-05
41,E11_11-19,86,1193,"(609.4459346186086, 467.8809723386421)",5.702978280936668e-05
42,E11_11-19,86,4320,"(646.1682870370371, 513.8108796296297)",5.702978280936668e-05
43,E11_11-19,86,1971,"(638.0994419076611, 880.169964485033)",5.702978280936668e-05
44,E11_11-19,86,5023,"(662.5849094166832, 973.8210232928528)",5.702978280936668e-05
45,E11_11-19,86,680,"(644.5882352941177, 647.489705882353)",5.702978280936668e-05
46,E11_11-19,86,1357,"(654.0243183493, 683.1908621960206)",5.702978280936668e-05
47,E11_11-19,86,1644,"(663.9580291970802, 358.7749391727494)",5.702978280936668e-05
48,E11_11-19,86,481,"(644.4802494802494, 792.7525987525987)",5.702978280936668e-05
49,E11_11-19,86,1246,"(662.5698234349919, 762.4662921348314)",5.702978280936668e-05
50,E11_11-19,86,1128,"(714.2810283687943, 74.64450354609929)",5.702978280936668e-05
51,E11_11-19,86,497,"(711.0241448692153, 764.6901408450705)",5.702978280936668e-05
52,E11_11-19,86,2005,"(733.6224438902743, 837.4443890274314)",5.702978280936668e-05
53,E11_11-19,86,2328,"(727.1413230240549, 890.4072164948453)",5.702978280936668e-05
54,E11_11-19,86,1537,"(727.6837996096292, 956.0201691607027)",5.702978280936668e-05
55,E11_11-19,86,1405,"(789.5622775800712, 66.97864768683274)",5.702978280936668e-05
56,E11_11-19,86,1582,"(787.5979772439949, 866.2262958280658)",5.702978280936668e-05
57,E11_11-19,86,11245,"(847.0481102712316, 1031.4371720764784)",5.702978280936668e-05
58,E11_11-19,86,2608,"(836.6905674846626, 330.2661042944785)",5.702978280936668e-05
59,E11_11-19,86,2042,"(827.847208619001, 1147.648873653281)",5.702978280936668e-05
60,E11_11-19,86,1363,"(836.0645634629494, 849.545121056493)",5.702978280936668e-05
61,E11_11-19,86,1875,"(861.8725333333333, 919.6272)",5.702978280936668e-05
62,E11_11-19,86,6694,"(900.3486704511503, 496.9702718852704)",5.702978280936668e-05
63,E11_11-19,86,4348,"(894.8509659613616, 61.64604415823367)",5.702978280936668e-05
64,E11_11-19,86,64,"(892.28125, 913.875)",5.702978280936668e-05
65,E11_11-19,86,117,"(901.5042735042736, 915.042735042735)",5.702978280936668e-05
66,E11_11-19,86,235,"(893.4553191489362, 927.7659574468086)",5.702978280936668e-05
67,E11_11-19,86,2232,"(920.7688172043011, 865.372311827957)",5.702978280936668e-05
68,E11_11-19,86,1547,"(923.3897866839043, 1019.700064641241)",5.702978280936668e-05
69,E11_11-19,86,3858,"(944.4043545878693, 1116.3429237947123)",5.702978280936668e-05
70,E11_11-19,86,2297,"(935.9991292990858, 735.6552024379625)",5.702978280936668e-05
71,E11_11-19,86,1038,"(971.3998073217726, 997.5356454720617)",5.702978280936668e-05
72,E11_11-19,86,1193,"(990.9061190276614, 28.269907795473596)",5.702978280936668e-05
73,E11_11-19,86,1730,"(1004.1635838150289, 936.4595375722544)",5.702978280936668e-05
74,E11_11-19,86,6200,"(1039.9603225806452, 1043.2824193548388)",5.702978280936668e-05
75,E11_11-19,86,3735,"(1008.6302543507363, 597.132797858099)",5.702978280936668e-05
76,E11_11-19,86,5199,"(1050.5608770917484, 897.3081361800346)",5.702978280936668e-05
77,E11_11-19,86,2638,"(1041.4366944655042, 522.0557240333586)",5.702978280936668e-05
78,E11_11-19,86,3505,"(1054.0057061340942, 713.0379457917261)",5.702978280936668e-05
79,E11_11-19,86,1176,"(1029.8801020408164, 557.2933673469388)",5.702978280936668e-05
80,E11_11-19,86,2607,"(1056.4929037207519, 96.14345991561181)",5.702978280936668e-05
81,E11_11-19,86,1349,"(1082.9043736100816, 496.3024462564863)",5.702978280936668e-05
82,E11_11-19,86,2108,"(1085.48055028463, 995.4288425047438)",5.702978280936668e-05
83,E11_11-19,86,2333,"(1095.7411058722676, 850.7003857693957)",5.702978280936668e-05
84,E11_11-19,86,898,"(1101.184855233853, 605.1904231625836)",5.702978280936668e-05
85,E11_11-19,86,1440,"(1126.9395833333333, 921.7076388888889)",5.702978280936668e-05
86,E11_11-19,86,1833,"(1191.696672122204, 466.0611020185488)",5.702978280936668e-05
1,E11_11-2,72,1682,"(36.005350772889415, 60.224137931034484)",4.774586467760931e-05
2,E11_11-2,72,6915,"(157.70224150397686, 1048.787852494577)",4.774586467760931e-05
3,E11_11-2,72,1583,"(150.13013265950727, 721.7106759317751)",4.774586467760931e-05
4,E11_11-2,72,1156,"(175.01730103806227, 654.226643598616)",4.774586467760931e-05
5,E11_11-2,72,1576,"(208.6776649746193, 1138.3483502538072)",4.774586467760931e-05
6,E11_11-2,72,5368,"(235.27961997019375, 725.4912444113264)",4.774586467760931e-05
7,E11_11-2,72,2858,"(271.65675297410775, 1102.9069279216235)",4.774586467760931e-05
8,E11_11-2,72,2163,"(259.54368932038835, 783.2968099861304)",4.774586467760931e-05
9,E11_11-2,72,1689,"(268.6264061574896, 966.3913558318532)",4.774586467760931e-05
10,E11_11-2,72,6709,"(316.01922790281714, 365.9484274854673)",4.774586467760931e-05
11,E11_11-2,72,920,"(350.8836956521739, 239.35760869565217)",4.774586467760931e-05
12,E11_11-2,72,1461,"(372.5400410677618, 596.6577686516085)",4.774586467760931e-05
13,E11_11-2,72,1615,"(379.7331269349845, 697.1343653250774)",4.774586467760931e-05
14,E11_11-2,72,3988,"(417.6326479438315, 316.4543630892678)",4.774586467760931e-05
15,E11_11-2,72,811,"(387.5228113440197, 755.4019728729963)",4.774586467760931e-05
16,E11_11-2,72,1281,"(406.76736924277907, 450.11241217798596)",4.774586467760931e-05
17,E11_11-2,72,3416,"(420.8111826697892, 177.8474824355972)",4.774586467760931e-05
18,E11_11-2,72,1489,"(409.5030221625252, 893.8703828072532)",4.774586467760931e-05
19,E11_11-2,72,1535,"(431.4514657980456, 363.15765472312705)",4.774586467760931e-05
20,E11_11-2,72,1833,"(448.6175668303328, 594.5019094380797)",4.774586467760931e-05
21,E11_11-2,72,786,"(443.54071246819336, 735.7201017811705)",4.774586467760931e-05
22,E11_11-2,72,3652,"(501.74780941949615, 265.06133625410735)",4.774586467760931e-05
23,E11_11-2,72,5554,"(507.4454447245229, 818.0383507382066)",4.774586467760931e-05
24,E11_11-2,72,884,"(485.21153846153845, 502.1481900452489)",4.774586467760931e-05
25,E11_11-2,72,2961,"(486.67443431273216, 903.0104694360014)",4.774586467760931e-05
26,E11_11-2,72,3508,"(514.3323831242874, 449.68956670467503)",4.774586467760931e-05
27,E11_11-2,72,2259,"(513.0699424524125, 347.0730411686587)",4.774586467760931e-05
28,E11_11-2,72,1446,"(550.5615491009681, 700.5290456431535)",4.774586467760931e-05
29,E11_11-2,72,3849,"(569.3689269940244, 917.8412574694726)",4.774586467760931e-05
30,E11_11-2,72,756,"(581.8783068783068, 807.7063492063492)",4.774586467760931e-05
31,E11_11-2,72,2990,"(591.9551839464883, 1031.9829431438127)",4.774586467760931e-05
32,E11_11-2,72,1319,"(604.2031842304776, 761.3146322971949)",4.774586467760931e-05
33,E11_11-2,72,3718,"(631.1592253899946, 199.37977407208177)",4.774586467760931e-05
34,E11_11-2,72,3177,"(647.8747245829398, 488.8281397544854)",4.774586467760931e-05
35,E11_11-2,72,420,"(617.1166666666667, 531.1190476190476)",4.774586467760931e-05
36,E11_11-2,72,2381,"(640.3032339353213, 806.0722385552289)",4.774586467760931e-05
37,E11_11-2,72,858,"(640.5641025641025, 657.2622377622378)",4.774586467760931e-05
38,E11_11-2,72,18,"(631.1111111111111, 534.9444444444445)",4.774586467760931e-05
39,E11_11-2,72,1985,"(646.9964735516372, 884.9889168765743)",4.774586467760931e-05
40,E11_11-2,72,1523,"(664.3867367038739, 673.9185817465528)",4.774586467760931e-05
41,E11_11-2,72,7329,"(687.5973529813072, 967.1847455314504)",4.774586467760931e-05
42,E11_11-2,72,1576,"(660.6173857868021, 355.26395939086296)",4.774586467760931e-05
43,E11_11-2,72,1219,"(709.9450369155045, 774.9729286300246)",4.774586467760931e-05
44,E11_11-2,72,5208,"(743.4612135176651, 861.7530721966206)",4.774586467760931e-05
45,E11_11-2,72,10499,"(841.0546718735118, 1027.5646252024003)",4.774586467760931e-05
