,Image Id,Num. of Cells,Per-Cell Area,Centroid,Dens. of Cells
47,Result_U-Net_E11_11-12,73,1058,"(814.8147448015122, 963.4603024574669)",4.840900168702055e-05
48,Result_U-Net_E11_11-12,73,1859,"(830.4927380311996, 1149.2200107584722)",4.840900168702055e-05
49,Result_U-Net_E11_11-12,73,2203,"(846.0490240581025, 328.4920562868815)",4.840900168702055e-05
50,Result_U-Net_E11_11-12,73,11601,"(887.5890009481941, 1079.4400482717008)",4.840900168702055e-05
51,Result_U-Net_E11_11-12,73,1266,"(839.6548183254345, 850.1832543443918)",4.840900168702055e-05
52,Result_U-Net_E11_11-12,73,2140,"(860.7490654205608, 918.9929906542056)",4.840900168702055e-05
53,Result_U-Net_E11_11-12,73,4402,"(891.9532030895048, 62.833484779645616)",4.840900168702055e-05
54,Result_U-Net_E11_11-12,73,6565,"(901.0185833968012, 494.1515613099771)",4.840900168702055e-05
55,Result_U-Net_E11_11-12,73,1828,"(921.9814004376368, 862.1219912472648)",4.840900168702055e-05
56,Result_U-Net_E11_11-12,73,2767,"(935.3418865196965, 724.721358872425)",4.840900168702055e-05
57,Result_U-Net_E11_11-12,73,614,"(920.9609120521172, 1014.8322475570033)",4.840900168702055e-05
58,Result_U-Net_E11_11-12,73,549,"(971.6102003642987, 994.8761384335155)",4.840900168702055e-05
59,Result_U-Net_E11_11-12,73,1410,"(997.663829787234, 937.204255319149)",4.840900168702055e-05
60,Result_U-Net_E11_11-12,73,538,"(994.7695167286246, 26.15799256505576)",4.840900168702055e-05
61,Result_U-Net_E11_11-12,73,3885,"(1010.9184041184042, 600.806435006435)",4.840900168702055e-05
62,Result_U-Net_E11_11-12,73,6615,"(1044.0077097505668, 1040.957671957672)",4.840900168702055e-05
63,Result_U-Net_E11_11-12,73,2639,"(1027.976127320955, 892.6915498294809)",4.840900168702055e-05
64,Result_U-Net_E11_11-12,73,4452,"(1065.2073225516622, 501.30166217430366)",4.840900168702055e-05
65,Result_U-Net_E11_11-12,73,3810,"(1051.5514435695538, 706.645406824147)",4.840900168702055e-05
66,Result_U-Net_E11_11-12,73,2851,"(1057.072956857243, 97.7800771659067)",4.840900168702055e-05
67,Result_U-Net_E11_11-12,73,2366,"(1087.4327979712596, 847.3879966187659)",4.840900168702055e-05
68,Result_U-Net_E11_11-12,73,2075,"(1078.590843373494, 908.7412048192771)",4.840900168702055e-05
69,Result_U-Net_E11_11-12,73,2260,"(1089.845132743363, 996.5469026548673)",4.840900168702055e-05
70,Result_U-Net_E11_11-12,73,1087,"(1097.6301747930083, 611.7902483900644)",4.840900168702055e-05
71,Result_U-Net_E11_11-12,73,1669,"(1124.7819053325345, 921.7153984421809)",4.840900168702055e-05
72,Result_U-Net_E11_11-12,73,1912,"(1186.7928870292887, 1173.1626569037658)",4.840900168702055e-05
73,Result_U-Net_E11_11-12,73,1892,"(1191.4963002114164, 463.0544397463002)",4.840900168702055e-05
1,Result_U-Net_E11_11-13,74,1197,"(40.9640768588137, 61.34586466165413)",4.9072138696431795e-05
2,Result_U-Net_E11_11-13,74,5817,"(68.4268523293794, 204.10331786144062)",4.9072138696431795e-05
3,Result_U-Net_E11_11-13,74,6523,"(171.4631304614441, 1033.096121416526)",4.9072138696431795e-05
4,Result_U-Net_E11_11-13,74,1911,"(152.63945578231292, 725.8173731030873)",4.9072138696431795e-05
5,Result_U-Net_E11_11-13,74,1622,"(178.44081381011097, 653.4747225647349)",4.9072138696431795e-05
6,Result_U-Net_E11_11-13,74,861,"(188.48896631823462, 1141.281068524971)",4.9072138696431795e-05
7,Result_U-Net_E11_11-13,74,1998,"(201.8863863863864, 770.9014014014014)",4.9072138696431795e-05
8,Result_U-Net_E11_11-13,74,1020,"(239.57549019607842, 1087.9666666666667)",4.9072138696431795e-05
9,Result_U-Net_E11_11-13,74,3209,"(265.52976004985976, 728.5182299781864)",4.9072138696431795e-05
10,Result_U-Net_E11_11-13,74,1479,"(259.2028397565923, 974.0020283975659)",4.9072138696431795e-05
11,Result_U-Net_E11_11-13,74,6078,"(307.0656465942744, 373.65482066469235)",4.9072138696431795e-05
12,Result_U-Net_E11_11-13,74,1038,"(281.46917148362235, 52.0635838150289)",4.9072138696431795e-05
13,Result_U-Net_E11_11-13,74,4415,"(323.07338618346546, 537.0727066817667)",4.9072138696431795e-05
14,Result_U-Net_E11_11-13,74,881,"(345.9250851305335, 247.46197502837686)",4.9072138696431795e-05
15,Result_U-Net_E11_11-13,74,1578,"(370.90177439797213, 684.873257287706)",4.9072138696431795e-05
16,Result_U-Net_E11_11-13,74,1727,"(380.4649681528662, 586.6062536189925)",4.9072138696431795e-05
17,Result_U-Net_E11_11-13,74,5888,"(407.0256453804348, 57.17612092391305)",4.9072138696431795e-05
18,Result_U-Net_E11_11-13,74,651,"(377.8479262672811, 758.4024577572965)",4.9072138696431795e-05
19,Result_U-Net_E11_11-13,74,3731,"(422.2607879924953, 314.15304207987134)",4.9072138696431795e-05
20,Result_U-Net_E11_11-13,74,2174,"(405.2548298068077, 885.9333026678933)",4.9072138696431795e-05
21,Result_U-Net_E11_11-13,74,3617,"(421.46613215371855, 173.00470002764723)",4.9072138696431795e-05
22,Result_U-Net_E11_11-13,74,1604,"(412.0586034912718, 452.4139650872818)",4.9072138696431795e-05
23,Result_U-Net_E11_11-13,74,1191,"(438.2115869017632, 364.68345927791773)",4.9072138696431795e-05
24,Result_U-Net_E11_11-13,74,1741,"(444.7949454336588, 740.6369902354968)",4.9072138696431795e-05
25,Result_U-Net_E11_11-13,74,1606,"(472.1313823163138, 507.49937733499377)",4.9072138696431795e-05
26,Result_U-Net_E11_11-13,74,4116,"(507.8085519922255, 256.8216715257532)",4.9072138696431795e-05
27,Result_U-Net_E11_11-13,74,2715,"(485.95580110497235, 903.0850828729282)",4.9072138696431795e-05
28,Result_U-Net_E11_11-13,74,3201,"(510.669478288035, 808.963761324586)",4.9072138696431795e-05
29,Result_U-Net_E11_11-13,74,3544,"(516.8944695259594, 432.70823927765235)",4.9072138696431795e-05
30,Result_U-Net_E11_11-13,74,2474,"(517.8742926434924, 345.7497978981407)",4.9072138696431795e-05
31,Result_U-Net_E11_11-13,74,979,"(525.4943820224719, 680.5832482124617)",4.9072138696431795e-05
32,Result_U-Net_E11_11-13,74,3578,"(572.4309670206819, 918.3770262716602)",4.9072138696431795e-05
33,Result_U-Net_E11_11-13,74,633,"(572.5624012638231, 542.1200631911532)",4.9072138696431795e-05
34,Result_U-Net_E11_11-13,74,1031,"(585.3501454898158, 805.7022308438409)",4.9072138696431795e-05
35,Result_U-Net_E11_11-13,74,3366,"(599.7780748663101, 1048.356506238859)",4.9072138696431795e-05
36,Result_U-Net_E11_11-13,74,1169,"(605.4337040205304, 755.2942686056458)",4.9072138696431795e-05
37,Result_U-Net_E11_11-13,74,3987,"(629.8680712315024, 197.0130423877602)",4.9072138696431795e-05
38,Result_U-Net_E11_11-13,74,2935,"(637.4575809199318, 473.2988074957411)",4.9072138696431795e-05
39,Result_U-Net_E11_11-13,74,2132,"(645.1815196998124, 880.2242026266416)",4.9072138696431795e-05
40,Result_U-Net_E11_11-13,74,1110,"(644.5162162162162, 534.6333333333333)",4.9072138696431795e-05
41,Result_U-Net_E11_11-13,74,1540,"(652.7928571428571, 683.6)",4.9072138696431795e-05
42,Result_U-Net_E11_11-13,74,1869,"(660.8555377207063, 358.26163723916534)",4.9072138696431795e-05
43,Result_U-Net_E11_11-13,74,515,"(643.7553398058252, 651.316504854369)",4.9072138696431795e-05
44,Result_U-Net_E11_11-13,74,5529,"(672.2172183034907, 969.9851691083378)",4.9072138696431795e-05
45,Result_U-Net_E11_11-13,74,1365,"(713.407326007326, 73.55164835164835)",4.9072138696431795e-05
46,Result_U-Net_E11_11-13,74,732,"(719.3073770491803, 759.4330601092896)",4.9072138696431795e-05
47,Result_U-Net_E11_11-13,74,3285,"(742.7010654490107, 866.758599695586)",4.9072138696431795e-05
48,Result_U-Net_E11_11-13,74,901,"(734.0665926748057, 965.3451720310766)",4.9072138696431795e-05
49,Result_U-Net_E11_11-13,74,2295,"(843.2392156862745, 330.65098039215684)",4.9072138696431795e-05
50,Result_U-Net_E11_11-13,74,1806,"(838.2879291251385, 1151.4944629014396)",4.9072138696431795e-05
51,Result_U-Net_E11_11-13,74,7772,"(858.8371075656202, 1054.2227225939268)",4.9072138696431795e-05
52,Result_U-Net_E11_11-13,74,1305,"(839.9134099616858, 848.968582375479)",4.9072138696431795e-05
53,Result_U-Net_E11_11-13,74,415,"(825.6433734939759, 957.0289156626505)",4.9072138696431795e-05
54,Result_U-Net_E11_11-13,74,1963,"(859.9566989302089, 917.9949057564952)",4.9072138696431795e-05
55,Result_U-Net_E11_11-13,74,6371,"(901.7592214722963, 495.5592528645425)",4.9072138696431795e-05
56,Result_U-Net_E11_11-13,74,4608,"(895.4483506944445, 69.12065972222223)",4.9072138696431795e-05
57,Result_U-Net_E11_11-13,74,1792,"(922.2706473214286, 860.9207589285714)",4.9072138696431795e-05
58,Result_U-Net_E11_11-13,74,4062,"(938.293697685869, 1115.4805514524865)",4.9072138696431795e-05
59,Result_U-Net_E11_11-13,74,2562,"(936.4937548790008, 723.711943793911)",4.9072138696431795e-05
60,Result_U-Net_E11_11-13,74,698,"(920.163323782235, 1013.0931232091691)",4.9072138696431795e-05
61,Result_U-Net_E11_11-13,74,728,"(972.8543956043956, 995.467032967033)",4.9072138696431795e-05
62,Result_U-Net_E11_11-13,74,1278,"(996.037558685446, 938.4577464788732)",4.9072138696431795e-05
63,Result_U-Net_E11_11-13,74,913,"(994.7601314348302, 26.174151150054765)",4.9072138696431795e-05
64,Result_U-Net_E11_11-13,74,3779,"(1012.7835406192114, 600.2365705213019)",4.9072138696431795e-05
65,Result_U-Net_E11_11-13,74,8368,"(1056.1322896749523, 1029.8279158699809)",4.9072138696431795e-05
66,Result_U-Net_E11_11-13,74,3882,"(1052.5625965996908, 707.2980422462648)",4.9072138696431795e-05
67,Result_U-Net_E11_11-13,74,3974,"(1060.0218922999497, 898.2214393558128)",4.9072138696431795e-05
68,Result_U-Net_E11_11-13,74,4151,"(1063.6952541556252, 501.4895205974464)",4.9072138696431795e-05
69,Result_U-Net_E11_11-13,74,2900,"(1056.2896551724139, 96.28793103448275)",4.9072138696431795e-05
70,Result_U-Net_E11_11-13,74,2473,"(1098.1916700363931, 854.7266477961989)",4.9072138696431795e-05
71,Result_U-Net_E11_11-13,74,885,"(1100.1502824858758, 612.3627118644068)",4.9072138696431795e-05
72,Result_U-Net_E11_11-13,74,1678,"(1124.945768772348, 921.2336114421931)",4.9072138696431795e-05
73,Result_U-Net_E11_11-13,74,1801,"(1190.1704608550806, 1171.282620766241)",4.9072138696431795e-05
74,Result_U-Net_E11_11-13,74,1995,"(1193.7984962406015, 463.72882205513787)",4.9072138696431795e-05
1,Result_U-Net_E11_11-14,75,1249,"(40.58126501200961, 60.93674939951961)",4.9735275705843034e-05
2,Result_U-Net_E11_11-14,75,5535,"(67.91960252935863, 205.0917795844625)",4.9735275705843034e-05
3,Result_U-Net_E11_11-14,75,6496,"(174.2507697044335, 1032.1240763546798)",4.9735275705843034e-05
4,Result_U-Net_E11_11-14,75,1960,"(155.16071428571428, 725.9821428571429)",4.9735275705843034e-05
5,Result_U-Net_E11_11-14,75,1549,"(178.02646868947707, 653.1149128469981)",4.9735275705843034e-05
6,Result_U-Net_E11_11-14,75,629,"(187.95866454689985, 1141.449920508744)",4.9735275705843034e-05
7,Result_U-Net_E11_11-14,75,1772,"(206.77088036117382, 765.966704288939)",4.9735275705843034e-05
8,Result_U-Net_E11_11-14,75,1152,"(236.05555555555554, 1087.576388888889)",4.9735275705843034e-05
9,Result_U-Net_E11_11-14,75,3322,"(266.5400361228176, 729.085791691752)",4.9735275705843034e-05
10,Result_U-Net_E11_11-14,75,1434,"(261.87587168758716, 966.5348675034868)",4.9735275705843034e-05
11,Result_U-Net_E11_11-14,75,5739,"(309.46732880292734, 370.54521693674855)",4.9735275705843034e-05
12,Result_U-Net_E11_11-14,75,4300,"(312.68372093023254, 532.8490697674418)",4.9735275705843034e-05
13,Result_U-Net_E11_11-14,75,752,"(288.406914893617, 46.351063829787236)",4.9735275705843034e-05
14,Result_U-Net_E11_11-14,75,961,"(361.38813735691986, 252.34859521331947)",4.9735275705843034e-05
15,Result_U-Net_E11_11-14,75,1682,"(370.02853745541023, 683.7931034482758)",4.9735275705843034e-05
16,Result_U-Net_E11_11-14,75,1027,"(378.81402142161636, 588.6562804284323)",4.9735275705843034e-05
17,Result_U-Net_E11_11-14,75,6073,"(406.0612547340688, 59.18705746747901)",4.9735275705843034e-05
18,Result_U-Net_E11_11-14,75,655,"(378.230534351145, 758.2076335877863)",4.9735275705843034e-05
19,Result_U-Net_E11_11-14,75,3843,"(420.8498568826438, 313.87483736664063)",4.9735275705843034e-05
20,Result_U-Net_E11_11-14,75,2262,"(406.06145004420864, 886.8306808134395)",4.9735275705843034e-05
21,Result_U-Net_E11_11-14,75,1681,"(411.90898274836405, 452.68947055324213)",4.9735275705843034e-05
22,Result_U-Net_E11_11-14,75,3728,"(422.7132510729614, 172.0045600858369)",4.9735275705843034e-05
23,Result_U-Net_E11_11-14,75,1194,"(438.1683417085427, 364.45226130653265)",4.9735275705843034e-05
24,Result_U-Net_E11_11-14,75,1914,"(444.8991640543365, 741.4702194357367)",4.9735275705843034e-05
25,Result_U-Net_E11_11-14,75,1698,"(473.65724381625444, 513.643109540636)",4.9735275705843034e-05
26,Result_U-Net_E11_11-14,75,4205,"(507.9131985731272, 257.52128418549347)",4.9735275705843034e-05
27,Result_U-Net_E11_11-14,75,2705,"(486.46395563770795, 904.2987060998151)",4.9735275705843034e-05
28,Result_U-Net_E11_11-14,75,3192,"(510.40852130325817, 810.8395989974937)",4.9735275705843034e-05
29,Result_U-Net_E11_11-14,75,3521,"(518.560920193127, 433.0315251349049)",4.9735275705843034e-05
30,Result_U-Net_E11_11-14,75,2496,"(518.3878205128206, 345.5809294871795)",4.9735275705843034e-05
31,Result_U-Net_E11_11-14,75,964,"(529.457468879668, 682.4896265560166)",4.9735275705843034e-05
32,Result_U-Net_E11_11-14,75,4081,"(574.3793187944132, 914.9392305807401)",4.9735275705843034e-05
33,Result_U-Net_E11_11-14,75,574,"(557.8919860627178, 625.9756097560976)",4.9735275705843034e-05
34,Result_U-Net_E11_11-14,75,643,"(573.9440124416797, 542.7604976671851)",4.9735275705843034e-05
35,Result_U-Net_E11_11-14,75,3153,"(589.0, 1044.4785918173168)",4.9735275705843034e-05
36,Result_U-Net_E11_11-14,75,1041,"(584.6215177713736, 806.6186359269933)",4.9735275705843034e-05
37,Result_U-Net_E11_11-14,75,1190,"(606.40756302521, 754.8495798319328)",4.9735275705843034e-05
38,Result_U-Net_E11_11-14,75,4059,"(629.7418083271742, 198.7558511948756)",4.9735275705843034e-05
39,Result_U-Net_E11_11-14,75,3156,"(633.4359949302915, 472.2246514575412)",4.9735275705843034e-05
40,Result_U-Net_E11_11-14,75,1526,"(643.343381389253, 534.6061598951508)",4.9735275705843034e-05
41,Result_U-Net_E11_11-14,75,2113,"(646.4566966398486, 882.2664458116423)",4.9735275705843034e-05
42,Result_U-Net_E11_11-14,75,1403,"(652.1974340698504, 685.7719173200285)",4.9735275705843034e-05
43,Result_U-Net_E11_11-14,75,7007,"(681.1207364064506, 968.0981875267589)",4.9735275705843034e-05
44,Result_U-Net_E11_11-14,75,1789,"(661.2079373951929, 359.0519843487982)",4.9735275705843034e-05
45,Result_U-Net_E11_11-14,75,349,"(661.5214899713467, 760.6848137535817)",4.9735275705843034e-05
46,Result_U-Net_E11_11-14,75,1372,"(714.1137026239068, 74.33090379008746)",4.9735275705843034e-05
47,Result_U-Net_E11_11-14,75,650,"(721.8046153846154, 759.0923076923077)",4.9735275705843034e-05
48,Result_U-Net_E11_11-14,75,2825,"(745.7274336283186, 857.7086725663717)",4.9735275705843034e-05
49,Result_U-Net_E11_11-14,75,2729,"(845.5500183217296, 331.8962990106266)",4.9735275705843034e-05
50,Result_U-Net_E11_11-14,75,8697,"(855.0319650454179, 1049.8830631252156)",4.9735275705843034e-05
51,Result_U-Net_E11_11-14,75,1916,"(838.1283924843424, 1154.2844467640919)",4.9735275705843034e-05
52,Result_U-Net_E11_11-14,75,1322,"(837.0809379727685, 848.8729198184569)",4.9735275705843034e-05
53,Result_U-Net_E11_11-14,75,1457,"(855.6897735072066, 919.3287577213453)",4.9735275705843034e-05
54,Result_U-Net_E11_11-14,75,6502,"(901.3311288834204, 495.56151953245154)",4.9735275705843034e-05
55,Result_U-Net_E11_11-14,75,4571,"(899.7985123605338, 74.90461605775542)",4.9735275705843034e-05
56,Result_U-Net_E11_11-14,75,1924,"(921.9719334719334, 862.7874220374221)",4.9735275705843034e-05
57,Result_U-Net_E11_11-14,75,918,"(921.2875816993464, 1015.0032679738562)",4.9735275705843034e-05
58,Result_U-Net_E11_11-14,75,2479,"(934.2480839048003, 725.9786204114562)",4.9735275705843034e-05
59,Result_U-Net_E11_11-14,75,3962,"(940.0159010600706, 1113.1239273094398)",4.9735275705843034e-05
60,Result_U-Net_E11_11-14,75,893,"(970.9350503919372, 994.3628219484882)",4.9735275705843034e-05
61,Result_U-Net_E11_11-14,75,1092,"(992.6657509157509, 24.9496336996337)",4.9735275705843034e-05
62,Result_U-Net_E11_11-14,75,166,"(978.0542168674699, 928.3012048192771)",4.9735275705843034e-05
63,Result_U-Net_E11_11-14,75,665,"(997.8075187969924, 937.9834586466166)",4.9735275705843034e-05
64,Result_U-Net_E11_11-14,75,3356,"(1011.8647199046484, 601.219904648391)",4.9735275705843034e-05
65,Result_U-Net_E11_11-14,75,6378,"(1045.4670743179681, 1042.1028535591095)",4.9735275705843034e-05
66,Result_U-Net_E11_11-14,75,2184,"(1036.2967032967033, 892.4038461538462)",4.9735275705843034e-05
67,Result_U-Net_E11_11-14,75,3746,"(1052.9786438868125, 706.3336892685531)",4.9735275705843034e-05
68,Result_U-Net_E11_11-14,75,4241,"(1063.1377033718463, 502.5628389530771)",4.9735275705843034e-05
69,Result_U-Net_E11_11-14,75,2809,"(1056.9611961552155, 95.98042007831968)",4.9735275705843034e-05
70,Result_U-Net_E11_11-14,75,3698,"(1100.7931314223904, 913.0684153596538)",4.9735275705843034e-05
71,Result_U-Net_E11_11-14,75,2136,"(1089.442883895131, 996.316479400749)",4.9735275705843034e-05
72,Result_U-Net_E11_11-14,75,2407,"(1098.5504777731617, 854.5027004570004)",4.9735275705843034e-05
73,Result_U-Net_E11_11-14,75,839,"(1100.518474374255, 612.657926102503)",4.9735275705843034e-05
74,Result_U-Net_E11_11-14,75,2006,"(1194.48703888335, 465.2691924227318)",4.9735275705843034e-05
75,Result_U-Net_E11_11-14,75,874,"(1202.4988558352402, 1162.4153318077804)",4.9735275705843034e-05
1,Result_U-Net_E11_11-15,73,1426,"(42.23702664796634, 63.39340813464236)",4.840900168702055e-05
2,Result_U-Net_E11_11-15,73,5202,"(67.60399846212995, 206.920030757401)",4.840900168702055e-05
3,Result_U-Net_E11_11-15,73,4095,"(154.7098901098901, 1032.7990231990232)",4.840900168702055e-05
4,Result_U-Net_E11_11-15,73,2029,"(154.66140956136027, 726.5194677180878)",4.840900168702055e-05
5,Result_U-Net_E11_11-15,73,1598,"(177.79787234042553, 654.2515644555695)",4.840900168702055e-05
6,Result_U-Net_E11_11-15,73,264,"(189.46212121212122, 768.9507575757576)",4.840900168702055e-05
7,Result_U-Net_E11_11-15,73,1084,"(216.7250922509225, 756.1872693726938)",4.840900168702055e-05
8,Result_U-Net_E11_11-15,73,1846,"(222.86132177681475, 1026.9750812567713)",4.840900168702055e-05
9,Result_U-Net_E11_11-15,73,1114,"(239.270197486535, 1089.2244165170557)",4.840900168702055e-05
10,Result_U-Net_E11_11-15,73,3385,"(265.29985228951256, 728.9429837518463)",4.840900168702055e-05
11,Result_U-Net_E11_11-15,73,6127,"(306.357434307165, 371.6778194875143)",4.840900168702055e-05
12,Result_U-Net_E11_11-15,73,1467,"(263.95910020449895, 958.2044989775051)",4.840900168702055e-05
13,Result_U-Net_E11_11-15,73,1349,"(283.7894736842105, 48.787991104521865)",4.840900168702055e-05
14,Result_U-Net_E11_11-15,73,4176,"(308.2734674329502, 529.1427203065134)",4.840900168702055e-05
15,Result_U-Net_E11_11-15,73,969,"(358.52941176470586, 257.2260061919505)",4.840900168702055e-05
16,Result_U-Net_E11_11-15,73,1711,"(366.4465225014611, 681.4541203974284)",4.840900168702055e-05
17,Result_U-Net_E11_11-15,73,6502,"(403.174254075669, 62.288834204860045)",4.840900168702055e-05
18,Result_U-Net_E11_11-15,73,2099,"(385.838018103859, 586.0161981896141)",4.840900168702055e-05
19,Result_U-Net_E11_11-15,73,683,"(378.4407027818448, 758.3396778916544)",4.840900168702055e-05
20,Result_U-Net_E11_11-15,73,3706,"(420.9870480302213, 314.0013491635186)",4.840900168702055e-05
21,Result_U-Net_E11_11-15,73,2237,"(408.0768886902101, 886.5932051855164)",4.840900168702055e-05
22,Result_U-Net_E11_11-15,73,1626,"(411.53751537515376, 454.71340713407136)",4.840900168702055e-05
23,Result_U-Net_E11_11-15,73,3930,"(422.78473282442746, 171.3732824427481)",4.840900168702055e-05
24,Result_U-Net_E11_11-15,73,1209,"(438.04631927212574, 363.98511166253104)",4.840900168702055e-05
25,Result_U-Net_E11_11-15,73,1605,"(445.4267912772586, 739.0205607476636)",4.840900168702055e-05
26,Result_U-Net_E11_11-15,73,1887,"(471.13990461049286, 521.9432962374138)",4.840900168702055e-05
27,Result_U-Net_E11_11-15,73,4230,"(505.9177304964539, 257.77659574468083)",4.840900168702055e-05
28,Result_U-Net_E11_11-15,73,2461,"(483.54449410808616, 904.8411214953271)",4.840900168702055e-05
29,Result_U-Net_E11_11-15,73,3109,"(508.74203924091347, 811.6883242200064)",4.840900168702055e-05
30,Result_U-Net_E11_11-15,73,3537,"(519.4566016398078, 431.67175572519085)",4.840900168702055e-05
31,Result_U-Net_E11_11-15,73,2423,"(519.6491952125464, 344.72389599669833)",4.840900168702055e-05
32,Result_U-Net_E11_11-15,73,969,"(529.7574819401444, 684.5717234262125)",4.840900168702055e-05
33,Result_U-Net_E11_11-15,73,4067,"(573.5974920088518, 916.829604130809)",4.840900168702055e-05
34,Result_U-Net_E11_11-15,73,485,"(556.4164948453608, 626.158762886598)",4.840900168702055e-05
35,Result_U-Net_E11_11-15,73,3249,"(591.3514927670052, 1046.1951369652202)",4.840900168702055e-05
36,Result_U-Net_E11_11-15,73,457,"(577.706783369803, 542.7242888402626)",4.840900168702055e-05
37,Result_U-Net_E11_11-15,73,1056,"(586.15625, 805.1875)",4.840900168702055e-05
38,Result_U-Net_E11_11-15,73,1233,"(605.6115166261152, 752.9667477696674)",4.840900168702055e-05
39,Result_U-Net_E11_11-15,73,3905,"(628.2906530089629, 198.38924455825864)",4.840900168702055e-05
40,Result_U-Net_E11_11-15,73,3125,"(631.64928, 478.10336)",4.840900168702055e-05
41,Result_U-Net_E11_11-15,73,2185,"(643.6970251716247, 881.1588100686499)",4.840900168702055e-05
42,Result_U-Net_E11_11-15,73,7185,"(680.9176061238692, 968.6926931106472)",4.840900168702055e-05
43,Result_U-Net_E11_11-15,73,1766,"(660.7032842582106, 359.5390713476784)",4.840900168702055e-05
44,Result_U-Net_E11_11-15,73,1524,"(650.3602362204724, 535.4770341207349)",4.840900168702055e-05
45,Result_U-Net_E11_11-15,73,1213,"(651.5424567188788, 688.2514427040396)",4.840900168702055e-05
46,Result_U-Net_E11_11-15,73,439,"(662.9339407744875, 759.2847380410022)",4.840900168702055e-05
47,Result_U-Net_E11_11-15,73,1360,"(714.7948529411765, 74.82720588235294)",4.840900168702055e-05
48,Result_U-Net_E11_11-15,73,1596,"(737.7205513784461, 888.7406015037594)",4.840900168702055e-05
49,Result_U-Net_E11_11-15,73,1545,"(747.4142394822006, 835.1773462783171)",4.840900168702055e-05
50,Result_U-Net_E11_11-15,73,1763,"(828.0952921157118, 1145.344866704481)",4.840900168702055e-05
51,Result_U-Net_E11_11-15,73,2619,"(852.0477281405116, 333.9209621993127)",4.840900168702055e-05
52,Result_U-Net_E11_11-15,73,1267,"(838.5935280189424, 849.3149171270718)",4.840900168702055e-05
53,Result_U-Net_E11_11-15,73,8194,"(859.5219672931413, 1054.6195997071027)",4.840900168702055e-05
54,Result_U-Net_E11_11-15,73,1067,"(850.1124648547329, 921.734770384255)",4.840900168702055e-05
55,Result_U-Net_E11_11-15,73,6486,"(902.2039777983349, 495.2249460376195)",4.840900168702055e-05
56,Result_U-Net_E11_11-15,73,4591,"(898.3550424744064, 64.11914615552168)",4.840900168702055e-05
57,Result_U-Net_E11_11-15,73,1866,"(921.9646302250804, 861.8027867095391)",4.840900168702055e-05
58,Result_U-Net_E11_11-15,73,1005,"(922.2437810945273, 1015.6776119402986)",4.840900168702055e-05
59,Result_U-Net_E11_11-15,73,2367,"(930.0130967469371, 727.0684410646388)",4.840900168702055e-05
60,Result_U-Net_E11_11-15,73,4122,"(938.6724890829694, 1112.847646773411)",4.840900168702055e-05
61,Result_U-Net_E11_11-15,73,982,"(972.0712830957231, 995.123217922607)",4.840900168702055e-05
62,Result_U-Net_E11_11-15,73,1129,"(992.0460584588131, 25.515500442869797)",4.840900168702055e-05
63,Result_U-Net_E11_11-15,73,1185,"(998.1434599156119, 939.2751054852321)",4.840900168702055e-05
64,Result_U-Net_E11_11-15,73,3692,"(1011.8439869989165, 599.8122968580715)",4.840900168702055e-05
65,Result_U-Net_E11_11-15,73,6152,"(1045.5061768530559, 1042.8745123537062)",4.840900168702055e-05
66,Result_U-Net_E11_11-15,73,6209,"(1075.5508133354808, 905.5427605089386)",4.840900168702055e-05
67,Result_U-Net_E11_11-15,73,3842,"(1051.8875585632484, 709.8677771993753)",4.840900168702055e-05
68,Result_U-Net_E11_11-15,73,4199,"(1061.4689211717075, 502.84615384615387)",4.840900168702055e-05
69,Result_U-Net_E11_11-15,73,2897,"(1056.98274076631, 96.99102519848118)",4.840900168702055e-05
70,Result_U-Net_E11_11-15,73,2369,"(1087.3879273955256, 997.1502743773744)",4.840900168702055e-05
71,Result_U-Net_E11_11-15,73,2337,"(1097.61703038083, 852.2370560547711)",4.840900168702055e-05
72,Result_U-Net_E11_11-15,73,917,"(1099.6008724100327, 610.5038167938932)",4.840900168702055e-05
73,Result_U-Net_E11_11-15,73,1946,"(1192.3293936279547, 465.84840698869476)",4.840900168702055e-05
1,Result_U-Net_E11_11-16,69,1327,"(43.34589299171063, 65.66164280331574)",4.575645364937559e-05
2,Result_U-Net_E11_11-16,69,5524,"(67.70492396813903, 204.71795800144824)",4.575645364937559e-05
3,Result_U-Net_E11_11-16,69,3756,"(156.1562832800852, 1030.8389243876463)",4.575645364937559e-05
4,Result_U-Net_E11_11-16,69,1944,"(156.62705761316872, 727.7119341563786)",4.575645364937559e-05
5,Result_U-Net_E11_11-16,69,1570,"(178.74140127388534, 653.708280254777)",4.575645364937559e-05
6,Result_U-Net_E11_11-16,69,1462,"(187.5670314637483, 1140.545143638851)",4.575645364937559e-05
7,Result_U-Net_E11_11-16,69,4615,"(255.33109425785483, 735.2799566630553)",4.575645364937559e-05
8,Result_U-Net_E11_11-16,69,1611,"(229.18994413407822, 1020.7659838609559)",4.575645364937559e-05
9,Result_U-Net_E11_11-16,69,916,"(240.17903930131004, 1089.8395196506551)",4.575645364937559e-05
10,Result_U-Net_E11_11-16,69,6173,"(303.9134942491495, 373.60213834440304)",4.575645364937559e-05
11,Result_U-Net_E11_11-16,69,1478,"(268.60351826792964, 957.5520974289581)",4.575645364937559e-05
12,Result_U-Net_E11_11-16,69,2395,"(281.33110647181627, 46.28559498956159)",4.575645364937559e-05
